,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
2328,09/26,0,1,Norway,NO,Sandefjord,Molde,-1
2329,10/04,2,1,Norway,NO,Sandefjord,Bodo/Glimt,1
2330,10/18,0,3,Norway,NO,Sandefjord,Valerenga,-3
2331,08/22,6,0,Norway,NO,Start,Bodo/Glimt,6
2332,08/30,1,0,Norway,NO,Start,Aalesund FK,1
2333,09/20,1,2,Norway,NO,Start,Kristiansund,-1
2334,09/27,2,0,Norway,NO,Start,Stabaek,2
2335,10/04,5,1,Norway,NO,Start,Haugesund,4
2336,10/18,1,1,Norway,NO,Start,Stromsgodset,0
2337,08/30,6,1,Norway,NO,Mjondalen,Odd BK,5
2338,09/13,0,2,Norway,NO,Mjondalen,Sandefjord,-2
2339,09/19,2,0,Norway,NO,Mjondalen,Sarpsborg 08,2
2340,09/27,1,2,Norway,NO,Mjondalen,Viking,-1
2341,10/03,4,1,Norway,NO,Mjondalen,Valerenga,3
2342,10/17,2,0,Norway,NO,Mjondalen,Brann,2
2343,08/30,1,0,Norway,NO,Aalesund FK,Start,1
2344,09/13,0,1,Norway,NO,Aalesund FK,Sarpsborg 08,-1
2345,09/20,5,2,Norway,NO,Aalesund FK,Viking,3
2346,09/27,1,2,Norway,NO,Aalesund FK,Rosenborg,-1
2347,10/04,1,2,Norway,NO,Aalesund FK,Kristiansund,-1
2348,10/18,4,0,Norway,NO,Aalesund FK,Stabaek,4
2349,08/29,1,3,Poland,PL,Rakow C.,Lechia Gdansk,-2
2350,09/14,2,1,Poland,PL,Rakow C.,Zaglebie Lubin,1
2351,09/18,1,4,Poland,PL,Rakow C.,Podbeskidzie,-3
2352,09/26,2,2,Poland,PL,Rakow C.,Cracovia Krakow,0
2353,10/02,3,0,Poland,PL,Rakow C.,Wisla Plock,3
2354,10/17,1,3,Poland,PL,Rakow C.,Gornik Zabrze,-2
2355,08/28,0,2,Poland,PL,Gornik Zabrze,Stal Mielec,-2
2356,09/13,3,0,Poland,PL,Gornik Zabrze,Lechia Gdansk,3
2357,09/19,1,3,Poland,PL,Gornik Zabrze,Legia Warsaw,-2
2358,09/25,0,0,Poland,PL,Gornik Zabrze,Wisla Krakow,0
2359,10/03,2,0,Poland,PL,Gornik Zabrze,Zaglebie Lubin,2
2360,10/17,1,3,Poland,PL,Gornik Zabrze,Rakow C.,-2
2361,08/28,1,0,Poland,PL,Zaglebie Lubin,Warta Poznan,1
2362,09/14,2,1,Poland,PL,Zaglebie Lubin,Rakow C.,1
2363,09/20,1,1,Poland,PL,Zaglebie Lubin,Cracovia Krakow,0
2364,09/26,0,1,Poland,PL,Zaglebie Lubin,Jagiellonia,-1
2365,10/03,2,0,Poland,PL,Zaglebie Lubin,Gornik Zabrze,2
2366,10/18,2,1,Poland,PL,Zaglebie Lubin,Legia Warsaw,1
2367,08/22,1,2,Poland,PL,Legia Warsaw,Rakow C.,-1
2368,08/29,1,2,Poland,PL,Legia Warsaw,Jagiellonia,-1
2369,09/11,0,1,Poland,PL,Legia Warsaw,Wisla Plock,-1
2370,09/19,1,3,Poland,PL,Legia Warsaw,Gornik Zabrze,-2
2371,10/18,2,1,Poland,PL,Legia Warsaw,Zaglebie Lubin,1
2372,10/21,2,1,Poland,PL,Legia Warsaw,Slask Wroclaw,1
2373,08/24,1,1,Poland,PL,Jagiellonia,Wisla Krakow,0
2374,08/29,1,2,Poland,PL,Jagiellonia,Legia Warsaw,-1
2375,09/11,2,2,Poland,PL,Jagiellonia,Podbeskidzie,0
2376,09/21,0,1,Poland,PL,Jagiellonia,Piast Gliwice,-1
2377,09/26,0,1,Poland,PL,Jagiellonia,Zaglebie Lubin,-1
2378,10/17,2,1,Poland,PL,Jagiellonia,Lech Poznan,1
2379,08/29,1,3,Poland,PL,Slask Wroclaw,Wisla Krakow,-2
2380,09/12,3,3,Poland,PL,Slask Wroclaw,Lech Poznan,0
2381,09/19,1,0,Poland,PL,Slask Wroclaw,Pogon Szczecin,1
2382,10/02,3,1,Poland,PL,Slask Wroclaw,Cracovia Krakow,2
2383,10/18,1,0,Poland,PL,Slask Wroclaw,Wisla Plock,1
2384,10/21,2,1,Poland,PL,Slask Wroclaw,Legia Warsaw,1
2385,08/22,2,1,Poland,PL,Pogon Szczecin,Cracovia Krakow,1
2386,08/30,0,1,Poland,PL,Pogon Szczecin,Piast Gliwice,-1
2387,09/13,2,2,Poland,PL,Pogon Szczecin,Wisla Krakow,0
2388,09/19,1,0,Poland,PL,Pogon Szczecin,Slask Wroclaw,1
2389,10/19,0,1,Poland,PL,Pogon Szczecin,Lechia Gdansk,-1
2390,08/23,0,1,Poland,PL,Lechia Gdansk,Warta Poznan,-1
2391,08/29,1,3,Poland,PL,Lechia Gdansk,Rakow C.,-2
2392,09/13,3,0,Poland,PL,Lechia Gdansk,Gornik Zabrze,3
2393,09/19,4,2,Poland,PL,Lechia Gdansk,Stal Mielec,2
2394,09/26,4,0,Poland,PL,Lechia Gdansk,Podbeskidzie,4
2395,10/19,0,1,Poland,PL,Lechia Gdansk,Pogon Szczecin,-1
2396,08/21,2,1,Poland,PL,Lech Poznan,Zaglebie Lubin,1
2397,08/30,2,2,Poland,PL,Lech Poznan,Wisla Plock,0
2398,09/12,3,3,Poland,PL,Lech Poznan,Slask Wroclaw,0
2399,09/20,1,0,Poland,PL,Lech Poznan,Warta Poznan,1
2400,10/04,1,4,Poland,PL,Lech Poznan,Piast Gliwice,-3
2401,10/17,2,1,Poland,PL,Lech Poznan,Jagiellonia,1
2402,08/30,2,2,Poland,PL,Wisla Plock,Lech Poznan,0
2403,09/11,0,1,Poland,PL,Wisla Plock,Legia Warsaw,-1
2404,09/18,0,3,Poland,PL,Wisla Plock,Wisla Krakow,-3
2405,09/25,1,3,Poland,PL,Wisla Plock,Warta Poznan,-2
2406,10/02,3,0,Poland,PL,Wisla Plock,Rakow C.,3
2407,10/18,1,0,Poland,PL,Wisla Plock,Slask Wroclaw,1
2408,08/23,0,1,Poland,PL,Warta Poznan,Lechia Gdansk,-1
2409,08/28,1,0,Poland,PL,Warta Poznan,Zaglebie Lubin,1
2410,09/12,0,0,Poland,PL,Warta Poznan,Piast Gliwice,0
2411,09/20,1,0,Poland,PL,Warta Poznan,Lech Poznan,1
2412,09/25,1,3,Poland,PL,Warta Poznan,Wisla Plock,-2
2413,10/19,1,2,Poland,PL,Warta Poznan,Podbeskidzie,-1
2414,08/24,1,1,Poland,PL,Wisla Krakow,Jagiellonia,0
2415,08/29,1,3,Poland,PL,Wisla Krakow,Slask Wroclaw,-2
2416,09/13,2,2,Poland,PL,Wisla Krakow,Pogon Szczecin,0
2417,09/18,0,3,Poland,PL,Wisla Krakow,Wisla Plock,-3
2418,09/25,0,0,Poland,PL,Wisla Krakow,Gornik Zabrze,0
2419,10/18,0,6,Poland,PL,Wisla Krakow,Stal Mielec,-6
2420,08/30,2,2,Poland,PL,Cracovia Krakow,Podbeskidzie,0
2421,09/12,1,1,Poland,PL,Cracovia Krakow,Stal Mielec,0
2422,09/20,1,1,Poland,PL,Cracovia Krakow,Zaglebie Lubin,0
2423,09/26,2,2,Poland,PL,Cracovia Krakow,Rakow C.,0
2424,10/02,3,1,Poland,PL,Cracovia Krakow,Slask Wroclaw,2
2425,10/17,1,0,Poland,PL,Cracovia Krakow,Piast Gliwice,1
2426,08/30,2,2,Poland,PL,Podbeskidzie,Cracovia Krakow,0
2427,09/11,2,2,Poland,PL,Podbeskidzie,Jagiellonia,0
2428,09/18,1,4,Poland,PL,Podbeskidzie,Rakow C.,-3
2429,09/26,4,0,Poland,PL,Podbeskidzie,Lechia Gdansk,4
2430,10/03,1,0,Poland,PL,Podbeskidzie,Stal Mielec,1
2431,10/19,1,2,Poland,PL,Podbeskidzie,Warta Poznan,-1
2432,08/28,0,2,Poland,PL,Stal Mielec,Gornik Zabrze,-2
2433,09/12,1,1,Poland,PL,Stal Mielec,Cracovia Krakow,0
2434,09/19,4,2,Poland,PL,Stal Mielec,Lechia Gdansk,2
2435,09/28,3,2,Poland,PL,Stal Mielec,Piast Gliwice,1
2436,10/03,1,0,Poland,PL,Stal Mielec,Podbeskidzie,1
2437,10/18,0,6,Poland,PL,Stal Mielec,Wisla Krakow,-6
2438,08/30,0,1,Poland,PL,Piast Gliwice,Pogon Szczecin,-1
2439,09/12,0,0,Poland,PL,Piast Gliwice,Warta Poznan,0
2440,09/21,0,1,Poland,PL,Piast Gliwice,Jagiellonia,-1
2441,09/28,3,2,Poland,PL,Piast Gliwice,Stal Mielec,1
2442,10/04,1,4,Poland,PL,Piast Gliwice,Lech Poznan,-3
2443,10/17,1,0,Poland,PL,Piast Gliwice,Cracovia Krakow,1
2444,09/18,1,5,Portugal,PT,Benfica,Famalicao,-4
2445,09/26,2,0,Portugal,PT,Benfica,Moreirense,2
2446,10/04,3,2,Portugal,PT,Benfica,SC Farense,1
2447,10/18,0,3,Portugal,PT,Benfica,Rio Ave,-3
2448,09/19,3,1,Portugal,PT,FC Porto,Sporting Braga,2
2449,09/26,0,5,Portugal,PT,FC Porto,Boavista,-5
2450,10/03,2,3,Portugal,PT,FC Porto,Maritimo,-1
2451,10/17,2,2,Portugal,PT,FC Porto,Sporting CP,0
2452,09/27,0,2,Portugal,PT,Sporting CP,Pacos Ferreira,-2
2453,10/04,0,2,Portugal,PT,Sporting CP,Portimonense,-2
2454,10/17,2,2,Portugal,PT,Sporting CP,FC Porto,0
2455,09/20,2,0,Portugal,PT,Santa Clara,Maritimo,2
2456,09/25,0,1,Portugal,PT,Santa Clara,Sporting Braga,-1
2457,10/03,0,0,Portugal,PT,Santa Clara,Gil Vicente,0
2458,10/18,2,1,Portugal,PT,Santa Clara,Pacos Ferreira,1
2459,09/18,0,1,Portugal,PT,Guimaraes,Belenenses,-1
2460,09/27,0,0,Portugal,PT,Guimaraes,Rio Ave,0
2461,10/02,1,0,Portugal,PT,Guimaraes,Pacos Ferreira,1
2462,10/19,0,1,Portugal,PT,Guimaraes,Boavista,-1
2463,09/19,3,1,Portugal,PT,Sporting Braga,FC Porto,2
2464,09/25,0,1,Portugal,PT,Sporting Braga,Santa Clara,-1
2465,10/03,0,4,Portugal,PT,Sporting Braga,Tondela,-4
2466,10/17,2,1,Portugal,PT,Sporting Braga,Nacional,1
2467,09/20,2,0,Portugal,PT,Maritimo,Santa Clara,2
2468,09/26,2,1,Portugal,PT,Maritimo,Tondela,1
2469,10/03,2,3,Portugal,PT,Maritimo,FC Porto,-1
2470,10/17,1,2,Portugal,PT,Maritimo,Portimonense,-1
2471,09/27,1,0,Portugal,PT,Gil Vicente,Portimonense,1
2472,10/03,0,0,Portugal,PT,Gil Vicente,Santa Clara,0
2473,10/17,1,1,Portugal,PT,Gil Vicente,Tondela,0
2474,09/19,3,3,Portugal,PT,Nacional,Boavista,0
2475,09/27,0,1,Portugal,PT,Nacional,SC Farense,-1
2476,10/04,0,0,Portugal,PT,Nacional,Belenenses,0
2477,10/17,2,1,Portugal,PT,Nacional,Sporting Braga,1
2478,09/20,2,0,Portugal,PT,Moreirense,SC Farense,2
2479,09/26,2,0,Portugal,PT,Moreirense,Benfica,2
2480,10/02,1,1,Portugal,PT,Moreirense,Boavista,0
2481,10/18,0,0,Portugal,PT,Moreirense,Belenenses,0
2482,09/18,0,1,Portugal,PT,Belenenses,Guimaraes,-1
2483,09/28,1,2,Portugal,PT,Belenenses,Famalicao,-1
2484,10/04,0,0,Portugal,PT,Belenenses,Nacional,0
2485,10/18,0,0,Portugal,PT,Belenenses,Moreirense,0
2486,09/18,1,5,Portugal,PT,Famalicao,Benfica,-4
2487,09/28,1,2,Portugal,PT,Famalicao,Belenenses,-1
2488,10/04,1,1,Portugal,PT,Famalicao,Rio Ave,0
2489,10/18,3,3,Portugal,PT,Famalicao,SC Farense,0
2490,09/21,1,1,Portugal,PT,Pacos Ferreira,Portimonense,0
2491,09/27,0,2,Portugal,PT,Pacos Ferreira,Sporting CP,-2
2492,10/02,1,0,Portugal,PT,Pacos Ferreira,Guimaraes,1
2493,10/18,2,1,Portugal,PT,Pacos Ferreira,Santa Clara,1
2494,09/21,1,1,Portugal,PT,Portimonense,Pacos Ferreira,0
2495,09/27,1,0,Portugal,PT,Portimonense,Gil Vicente,1
2496,10/04,0,2,Portugal,PT,Portimonense,Sporting CP,-2
2497,10/17,1,2,Portugal,PT,Portimonense,Maritimo,-1
2498,09/20,1,1,Portugal,PT,Rio Ave,Tondela,0
2499,09/27,0,0,Portugal,PT,Rio Ave,Guimaraes,0
2500,10/04,1,1,Portugal,PT,Rio Ave,Famalicao,0
2501,10/18,0,3,Portugal,PT,Rio Ave,Benfica,-3
2502,09/20,1,1,Portugal,PT,Tondela,Rio Ave,0
2503,09/26,2,1,Portugal,PT,Tondela,Maritimo,1
2504,10/03,0,4,Portugal,PT,Tondela,Sporting Braga,-4
2505,10/17,1,1,Portugal,PT,Tondela,Gil Vicente,0
2506,09/19,3,3,Portugal,PT,Boavista,Nacional,0
2507,09/26,0,5,Portugal,PT,Boavista,FC Porto,-5
2508,10/02,1,1,Portugal,PT,Boavista,Moreirense,0
2509,10/19,0,1,Portugal,PT,Boavista,Guimaraes,-1
2510,09/20,2,0,Portugal,PT,SC Farense,Moreirense,2
2511,09/27,0,1,Portugal,PT,SC Farense,Nacional,-1
2512,10/04,3,2,Portugal,PT,SC Farense,Benfica,1
2513,10/18,3,3,Portugal,PT,SC Farense,Famalicao,0
2514,08/30,0,0,Russia,RU,Zenit,Lokomotiv M.,0
2515,09/14,3,1,Russia,RU,Zenit,Arsenal Tula,2
2516,09/19,1,1,Russia,RU,Zenit,Ural,0
2517,09/26,6,0,Russia,RU,Zenit,Ufa,6
2518,10/03,1,1,Russia,RU,Zenit,Spartak Moscow,0
2519,10/17,3,1,Russia,RU,Zenit,PFC Sochi,2
2520,08/29,2,1,Russia,RU,Spartak Moscow,Arsenal Tula,1
2521,09/13,3,1,Russia,RU,Spartak Moscow,CSKA Moscow,2
2522,09/20,0,2,Russia,RU,Spartak Moscow,Rubin Kazan,-2
2523,09/26,0,2,Russia,RU,Spartak Moscow,FC Tambov,-2
2524,10/03,1,1,Russia,RU,Spartak Moscow,Zenit,0
2525,10/17,2,3,Russia,RU,Spartak Moscow,Khimki,-1
2526,08/30,0,3,Russia,RU,CSKA Moscow,Akhmat Grozny,-3
2527,09/13,3,1,Russia,RU,CSKA Moscow,Spartak Moscow,2
2528,09/20,0,1,Russia,RU,CSKA Moscow,Ufa,-1
2529,09/27,0,1,Russia,RU,CSKA Moscow,Lokomotiv M.,-1
2530,10/03,0,2,Russia,RU,CSKA Moscow,Ural,-2
2531,10/18,3,1,Russia,RU,CSKA Moscow,Dinamo Moscow,2
2532,08/30,0,0,Russia,RU,Lokomotiv M.,Zenit,0
2533,09/14,0,0,Russia,RU,Lokomotiv M.,Rostov,0
2534,09/20,1,0,Russia,RU,Lokomotiv M.,FC Tambov,1
2535,09/27,0,1,Russia,RU,Lokomotiv M.,CSKA Moscow,-1
2536,10/04,2,1,Russia,RU,Lokomotiv M.,Khimki,1
2537,10/17,1,0,Russia,RU,Lokomotiv M.,Ufa,1
2538,08/30,1,1,Russia,RU,Rostov,FC Krasnodar,0
2539,09/14,0,0,Russia,RU,Rostov,Lokomotiv M.,0
2540,09/19,3,0,Russia,RU,Rostov,Rotor Volgograd,3
2541,09/27,2,3,Russia,RU,Rostov,Arsenal Tula,-1
2542,10/04,4,2,Russia,RU,Rostov,PFC Sochi,2
2543,10/18,3,0,Russia,RU,Rostov,Akhmat Grozny,3
2544,08/30,0,0,Russia,RU,PFC Sochi,Ural,0
2545,09/12,0,1,Russia,RU,PFC Sochi,Akhmat Grozny,-1
2546,09/20,3,2,Russia,RU,PFC Sochi,Arsenal Tula,1
2547,09/26,1,1,Russia,RU,PFC Sochi,FC Krasnodar,0
2548,10/04,4,2,Russia,RU,PFC Sochi,Rostov,2
2549,10/17,3,1,Russia,RU,PFC Sochi,Zenit,2
2550,08/30,1,1,Russia,RU,FC Krasnodar,Rostov,0
2551,09/13,0,3,Russia,RU,FC Krasnodar,Rotor Volgograd,-3
2552,09/18,7,2,Russia,RU,FC Krasnodar,Khimki,5
2553,09/26,1,1,Russia,RU,FC Krasnodar,PFC Sochi,0
2554,10/04,2,0,Russia,RU,FC Krasnodar,Dinamo Moscow,2
2555,10/17,3,1,Russia,RU,FC Krasnodar,Rubin Kazan,2
2556,08/30,1,1,Russia,RU,Dinamo Moscow,Ufa,0
2557,09/13,0,1,Russia,RU,Dinamo Moscow,Rubin Kazan,-1
2558,09/21,1,0,Russia,RU,Dinamo Moscow,Akhmat Grozny,1
2559,09/28,1,0,Russia,RU,Dinamo Moscow,Khimki,1
2560,10/04,2,0,Russia,RU,Dinamo Moscow,FC Krasnodar,2
2561,10/18,3,1,Russia,RU,Dinamo Moscow,CSKA Moscow,2
2562,08/30,2,2,Russia,RU,Rubin Kazan,FC Tambov,0
2563,09/13,0,1,Russia,RU,Rubin Kazan,Dinamo Moscow,-1
2564,09/20,0,2,Russia,RU,Rubin Kazan,Spartak Moscow,-2
2565,09/27,1,3,Russia,RU,Rubin Kazan,Rotor Volgograd,-2
2566,10/04,1,1,Russia,RU,Rubin Kazan,Akhmat Grozny,0
2567,10/17,3,1,Russia,RU,Rubin Kazan,FC Krasnodar,2
2568,08/30,0,3,Russia,RU,Akhmat Grozny,CSKA Moscow,-3
2569,09/12,0,1,Russia,RU,Akhmat Grozny,PFC Sochi,-1
2570,09/21,1,0,Russia,RU,Akhmat Grozny,Dinamo Moscow,1
2571,09/27,2,0,Russia,RU,Akhmat Grozny,Ural,2
2572,10/04,1,1,Russia,RU,Akhmat Grozny,Rubin Kazan,0
2573,10/18,3,0,Russia,RU,Akhmat Grozny,Rostov,3
2574,08/29,2,1,Russia,RU,Arsenal Tula,Spartak Moscow,1
2575,09/14,3,1,Russia,RU,Arsenal Tula,Zenit,2
2576,09/20,3,2,Russia,RU,Arsenal Tula,PFC Sochi,1
2577,09/27,2,3,Russia,RU,Arsenal Tula,Rostov,-1
2578,10/03,1,1,Russia,RU,Arsenal Tula,FC Tambov,0
2579,10/18,1,0,Russia,RU,Arsenal Tula,Ural,1
2580,08/30,2,2,Russia,RU,FC Tambov,Rubin Kazan,0
2581,09/12,2,0,Russia,RU,FC Tambov,Ufa,2
2582,09/20,1,0,Russia,RU,FC Tambov,Lokomotiv M.,1
2583,09/26,0,2,Russia,RU,FC Tambov,Spartak Moscow,-2
2584,10/03,1,1,Russia,RU,FC Tambov,Arsenal Tula,0
2585,10/18,0,2,Russia,RU,FC Tambov,Rotor Volgograd,-2
2586,08/30,0,0,Russia,RU,Ural,PFC Sochi,0
2587,09/12,3,1,Russia,RU,Ural,Khimki,2
2588,09/19,1,1,Russia,RU,Ural,Zenit,0
2589,09/27,2,0,Russia,RU,Ural,Akhmat Grozny,2
2590,10/03,0,2,Russia,RU,Ural,CSKA Moscow,-2
2591,10/18,1,0,Russia,RU,Ural,Arsenal Tula,1
2592,08/29,1,1,Russia,RU,Khimki,Rotor Volgograd,0
2593,09/12,3,1,Russia,RU,Khimki,Ural,2
2594,09/18,7,2,Russia,RU,Khimki,FC Krasnodar,5
2595,09/28,1,0,Russia,RU,Khimki,Dinamo Moscow,1
2596,10/04,2,1,Russia,RU,Khimki,Lokomotiv M.,1
2597,10/17,2,3,Russia,RU,Khimki,Spartak Moscow,-1
2598,08/30,1,1,Russia,RU,Ufa,Dinamo Moscow,0
2599,09/12,2,0,Russia,RU,Ufa,FC Tambov,2
2600,09/20,0,1,Russia,RU,Ufa,CSKA Moscow,-1
2601,09/26,6,0,Russia,RU,Ufa,Zenit,6
2602,10/03,0,0,Russia,RU,Ufa,Rotor Volgograd,0
2603,10/17,1,0,Russia,RU,Ufa,Lokomotiv M.,1
2604,08/29,1,1,Russia,RU,Rotor Volgograd,Khimki,0
2605,09/13,0,3,Russia,RU,Rotor Volgograd,FC Krasnodar,-3
2606,09/19,3,0,Russia,RU,Rotor Volgograd,Rostov,3
2607,09/27,1,3,Russia,RU,Rotor Volgograd,Rubin Kazan,-2
2608,10/03,0,0,Russia,RU,Rotor Volgograd,Ufa,0
2609,10/18,0,2,Russia,RU,Rotor Volgograd,FC Tambov,-2
2610,08/29,0,2,Scotland,SC,Rangers,Hamilton,-2
2611,09/12,4,0,Scotland,SC,Rangers,Dundee Utd,4
2612,09/20,2,2,Scotland,SC,Rangers,Hibernian,0
2613,09/27,1,5,Scotland,SC,Rangers,Motherwell,-4
2614,10/04,2,0,Scotland,SC,Rangers,Ross County,2
2615,10/17,0,2,Scotland,SC,Rangers,Celtic,-2
2616,09/12,0,5,Scotland,SC,Celtic,Ross County,-5
2617,09/16,1,2,Scotland,SC,Celtic,St. Mirren,-1
2618,09/19,3,2,Scotland,SC,Celtic,Livingston,1
2619,09/27,3,0,Scotland,SC,Celtic,Hibernian,3
2620,10/04,0,2,Scotland,SC,Celtic,St. Johnstone,-2
2621,10/17,0,2,Scotland,SC,Celtic,Rangers,-2
2622,09/12,1,0,Scotland,SC,Aberdeen,Kilmarnock,1
2623,09/20,0,3,Scotland,SC,Aberdeen,Motherwell,-3
2624,09/27,0,3,Scotland,SC,Aberdeen,Ross County,-3
2625,10/02,2,1,Scotland,SC,Aberdeen,St. Mirren,1
2626,10/17,0,0,Scotland,SC,Aberdeen,Dundee Utd,0
2627,10/20,4,2,Scotland,SC,Aberdeen,Hamilton,2
2628,08/30,0,1,Scotland,SC,Hibernian,Aberdeen,-1
2629,09/12,0,3,Scotland,SC,Hibernian,St. Mirren,-3
2630,09/20,2,2,Scotland,SC,Hibernian,Rangers,0
2631,09/27,3,0,Scotland,SC,Hibernian,Celtic,3
2632,10/02,3,2,Scotland,SC,Hibernian,Hamilton,1
2633,10/17,0,0,Scotland,SC,Hibernian,Ross County,0
2634,08/22,2,0,Scotland,SC,Kilmarnock,Rangers,2
2635,08/29,4,0,Scotland,SC,Kilmarnock,Dundee Utd,4
2636,09/12,1,0,Scotland,SC,Kilmarnock,Aberdeen,1
2637,09/19,2,1,Scotland,SC,Kilmarnock,Hamilton,1
2638,09/26,0,1,Scotland,SC,Kilmarnock,St. Mirren,-1
2639,10/17,1,3,Scotland,SC,Kilmarnock,Livingston,-2
2640,08/29,4,0,Scotland,SC,Dundee Utd,Kilmarnock,4
2641,09/12,4,0,Scotland,SC,Dundee Utd,Rangers,4
2642,09/19,2,1,Scotland,SC,Dundee Utd,St. Mirren,1
2643,09/26,1,1,Scotland,SC,Dundee Utd,Hamilton,0
2644,10/02,1,2,Scotland,SC,Dundee Utd,Livingston,-1
2645,10/17,0,0,Scotland,SC,Dundee Utd,Aberdeen,0
2646,08/29,1,0,Scotland,SC,Ross County,Livingston,1
2647,09/12,0,5,Scotland,SC,Ross County,Celtic,-5
2648,09/19,0,1,Scotland,SC,Ross County,St. Johnstone,-1
2649,09/27,0,3,Scotland,SC,Ross County,Aberdeen,-3
2650,10/04,2,0,Scotland,SC,Ross County,Rangers,2
2651,10/17,0,0,Scotland,SC,Ross County,Hibernian,0
2652,08/29,1,0,Scotland,SC,Livingston,Ross County,1
2653,09/12,1,2,Scotland,SC,Livingston,Hamilton,-1
2654,09/19,3,2,Scotland,SC,Livingston,Celtic,1
2655,09/26,2,0,Scotland,SC,Livingston,St. Johnstone,2
2656,10/02,1,2,Scotland,SC,Livingston,Dundee Utd,-1
2657,10/17,1,3,Scotland,SC,Livingston,Kilmarnock,-2
2658,08/29,1,0,Scotland,SC,St. Johnstone,St. Mirren,1
2659,09/12,1,0,Scotland,SC,St. Johnstone,Motherwell,1
2660,09/19,0,1,Scotland,SC,St. Johnstone,Ross County,-1
2661,09/26,2,0,Scotland,SC,St. Johnstone,Livingston,2
2662,10/04,0,2,Scotland,SC,St. Johnstone,Celtic,-2
2663,10/17,3,5,Scotland,SC,St. Johnstone,Hamilton,-2
2664,08/15,0,0,Scotland,SC,Motherwell,Hibernian,0
2665,08/22,0,1,Scotland,SC,Motherwell,Hamilton,-1
2666,08/30,3,0,Scotland,SC,Motherwell,Celtic,3
2667,09/12,1,0,Scotland,SC,Motherwell,St. Johnstone,1
2668,09/20,0,3,Scotland,SC,Motherwell,Aberdeen,-3
2669,09/27,1,5,Scotland,SC,Motherwell,Rangers,-4
2670,08/29,1,0,Scotland,SC,St. Mirren,St. Johnstone,1
2671,09/12,0,3,Scotland,SC,St. Mirren,Hibernian,-3
2672,09/16,1,2,Scotland,SC,St. Mirren,Celtic,-1
2673,09/19,2,1,Scotland,SC,St. Mirren,Dundee Utd,1
2674,09/26,0,1,Scotland,SC,St. Mirren,Kilmarnock,-1
2675,10/02,2,1,Scotland,SC,St. Mirren,Aberdeen,1
2676,09/12,1,2,Scotland,SC,Hamilton,Livingston,-1
2677,09/19,2,1,Scotland,SC,Hamilton,Kilmarnock,1
2678,09/26,1,1,Scotland,SC,Hamilton,Dundee Utd,0
2679,10/02,3,2,Scotland,SC,Hamilton,Hibernian,1
2680,10/17,3,5,Scotland,SC,Hamilton,St. Johnstone,-2
2681,10/20,4,2,Scotland,SC,Hamilton,Aberdeen,2
2682,09/10,3,2,Sweden,SE,Malmoe FF,Orebro,1
2683,09/13,0,0,Sweden,SE,Malmoe FF,AIK Stockholm,0
2684,09/20,1,1,Sweden,SE,Malmoe FF,Norrköping,0
2685,09/27,3,0,Sweden,SE,Malmoe FF,BK Hacken,3
2686,10/04,0,4,Sweden,SE,Malmoe FF,Kalmar FF,-4
2687,10/19,3,2,Sweden,SE,Malmoe FF,Djurgardens,1
2688,09/10,2,2,Sweden,SE,Norrköping,Ostersunds,0
2689,09/14,0,2,Sweden,SE,Norrköping,Kalmar FF,-2
2690,09/20,1,1,Sweden,SE,Norrköping,Malmoe FF,0
2691,09/27,1,2,Sweden,SE,Norrköping,Djurgardens,-1
2692,10/04,1,2,Sweden,SE,Norrköping,Sirius,-1
2693,10/18,1,3,Sweden,SE,Norrköping,Varbergs,-2
2694,08/30,0,1,Sweden,SE,BK Hacken,AIK Stockholm,-1
2695,09/14,1,1,Sweden,SE,BK Hacken,Sirius,0
2696,09/21,1,1,Sweden,SE,BK Hacken,Elfsborg,0
2697,09/27,3,0,Sweden,SE,BK Hacken,Malmoe FF,3
2698,10/03,3,0,Sweden,SE,BK Hacken,Falkenberg,3
2699,10/19,0,0,Sweden,SE,BK Hacken,Helsingborg,0
2700,09/12,1,1,Sweden,SE,Elfsborg,Djurgardens,0
2701,09/17,2,2,Sweden,SE,Elfsborg,Mjällby AIF,0
2702,09/21,1,1,Sweden,SE,Elfsborg,BK Hacken,0
2703,09/27,0,0,Sweden,SE,Elfsborg,IFK Goteborg,0
2704,10/03,3,2,Sweden,SE,Elfsborg,Orebro,1
2705,10/18,3,1,Sweden,SE,Elfsborg,Kalmar FF,2
2706,08/30,3,1,Sweden,SE,Djurgardens,Helsingborg,2
2707,09/12,1,1,Sweden,SE,Djurgardens,Elfsborg,0
2708,09/20,1,1,Sweden,SE,Djurgardens,Ostersunds,0
2709,09/27,1,2,Sweden,SE,Djurgardens,Norrköping,-1
2710,10/04,1,1,Sweden,SE,Djurgardens,Hammarby,0
2711,10/19,3,2,Sweden,SE,Djurgardens,Malmoe FF,1
2712,09/10,0,4,Sweden,SE,Hammarby,IFK Goteborg,-4
2713,09/13,2,2,Sweden,SE,Hammarby,Helsingborg,0
2714,09/20,3,0,Sweden,SE,Hammarby,AIK Stockholm,3
2715,09/27,1,3,Sweden,SE,Hammarby,Falkenberg,-2
2716,10/04,1,1,Sweden,SE,Hammarby,Djurgardens,0
2717,10/18,4,2,Sweden,SE,Hammarby,Mjällby AIF,2
2718,08/29,2,0,Sweden,SE,Sirius,Varbergs,2
2719,09/14,1,1,Sweden,SE,Sirius,BK Hacken,0
