,datetime,home_goal,away_goal,league_name,league_abbr,team,opponent,avg_goal
410,10/07,3,0,Brazil,BR,Atletico GO,Sao Paulo,3
411,10/11,2,1,Brazil,BR,Atletico GO,Bragantino,1
412,10/14,0,1,Brazil,BR,Atletico GO,Santos,-1
413,10/17,1,1,Brazil,BR,Atletico GO,Atletico PR,0
414,09/13,1,1,Brazil,BR,Fortaleza,Gremio,0
415,09/19,1,0,Brazil,BR,Fortaleza,Internacional,1
416,09/27,1,1,Brazil,BR,Fortaleza,Santos,0
417,10/04,0,0,Brazil,BR,Fortaleza,Atletico GO,0
418,10/08,2,1,Brazil,BR,Fortaleza,Atletico MG,1
419,10/10,0,0,Brazil,BR,Fortaleza,Coritiba,0
420,09/27,3,1,Brazil,BR,Gremio,Atletico MG,2
421,10/03,1,1,Brazil,BR,Gremio,Internacional,0
422,10/07,2,1,Brazil,BR,Gremio,Coritiba,1
423,10/11,2,1,Brazil,BR,Gremio,Santos,1
424,10/14,3,1,Brazil,BR,Gremio,Botafogo,2
425,10/18,0,0,Brazil,BR,Gremio,Sao Paulo,0
426,09/20,1,0,Brazil,BR,Sport Recife,Fluminense,1
427,09/24,1,0,Brazil,BR,Sport Recife,Corinthians,1
428,10/04,1,2,Brazil,BR,Sport Recife,Bahia,-1
429,10/07,3,0,Brazil,BR,Sport Recife,Flamengo,3
430,10/11,1,2,Brazil,BR,Sport Recife,Botafogo,-1
431,10/15,3,5,Brazil,BR,Sport Recife,Internacional,-2
432,09/19,4,2,Brazil,BR,Ceara,Bragantino,2
433,09/27,2,2,Brazil,BR,Ceara,Goias,0
434,10/03,2,1,Brazil,BR,Ceara,Palmeiras,1
435,10/08,0,0,Brazil,BR,Ceara,Atletico PR,0
436,10/11,2,1,Brazil,BR,Ceara,Corinthians,1
437,10/17,2,2,Brazil,BR,Ceara,Fluminense,0
438,09/13,2,3,Brazil,BR,Vasco da Gama,Botafogo,-1
439,09/20,1,0,Brazil,BR,Vasco da Gama,Coritiba,1
440,09/27,1,1,Brazil,BR,Vasco da Gama,Bragantino,0
441,10/04,4,1,Brazil,BR,Vasco da Gama,Atletico MG,3
442,10/07,3,0,Brazil,BR,Vasco da Gama,Bahia,3
443,10/10,1,2,Brazil,BR,Vasco da Gama,Flamengo,-1
444,09/24,1,0,Brazil,BR,Corinthians,Sport Recife,1
445,10/01,0,0,Brazil,BR,Corinthians,Atletico GO,0
446,10/04,0,0,Brazil,BR,Corinthians,Bragantino,0
447,10/07,1,1,Brazil,BR,Corinthians,Santos,0
448,10/11,2,1,Brazil,BR,Corinthians,Ceara,1
449,10/15,0,1,Brazil,BR,Corinthians,Atletico PR,-1
450,09/27,1,1,Brazil,BR,Botafogo,Atletico GO,0
451,10/01,1,2,Brazil,BR,Botafogo,Bahia,-1
452,10/04,1,1,Brazil,BR,Botafogo,Fluminense,0
453,10/08,2,1,Brazil,BR,Botafogo,Palmeiras,1
454,10/11,1,2,Brazil,BR,Botafogo,Sport Recife,-1
455,10/14,3,1,Brazil,BR,Botafogo,Gremio,2
456,09/26,1,0,Brazil,BR,Atletico PR,Bahia,1
457,10/04,3,1,Brazil,BR,Atletico PR,Flamengo,2
458,10/08,0,0,Brazil,BR,Atletico PR,Ceara,0
459,10/11,2,1,Brazil,BR,Atletico PR,Internacional,1
460,10/15,0,1,Brazil,BR,Atletico PR,Corinthians,-1
461,10/17,1,1,Brazil,BR,Atletico PR,Atletico GO,0
462,09/26,1,0,Brazil,BR,Bahia,Atletico PR,1
463,10/01,1,2,Brazil,BR,Bahia,Botafogo,-1
464,10/04,1,2,Brazil,BR,Bahia,Sport Recife,-1
465,10/07,3,0,Brazil,BR,Bahia,Vasco da Gama,3
466,10/11,1,0,Brazil,BR,Bahia,Fluminense,1
467,10/16,1,1,Brazil,BR,Bahia,Goias,0
468,09/28,4,0,Brazil,BR,Coritiba,Fluminense,4
469,10/04,1,1,Brazil,BR,Coritiba,Sao Paulo,0
470,10/07,2,1,Brazil,BR,Coritiba,Gremio,1
471,10/10,0,0,Brazil,BR,Coritiba,Fortaleza,0
472,10/14,1,3,Brazil,BR,Coritiba,Palmeiras,-2
473,10/17,1,2,Brazil,BR,Coritiba,Santos,-1
474,09/19,4,2,Brazil,BR,Bragantino,Ceara,2
475,09/27,1,1,Brazil,BR,Bragantino,Vasco da Gama,0
476,10/04,0,0,Brazil,BR,Bragantino,Corinthians,0
477,10/09,0,2,Brazil,BR,Bragantino,Internacional,-2
478,10/11,2,1,Brazil,BR,Bragantino,Atletico GO,1
479,10/15,1,1,Brazil,BR,Bragantino,Flamengo,0
480,09/27,2,2,Brazil,BR,Goias,Ceara,0
481,10/04,2,3,Brazil,BR,Goias,Santos,-1
482,10/07,2,4,Brazil,BR,Goias,Fluminense,-2
483,10/11,3,0,Brazil,BR,Goias,Atletico MG,3
484,10/13,2,1,Brazil,BR,Goias,Flamengo,1
485,10/16,1,1,Brazil,BR,Goias,Bahia,0
486,09/20,1,0,Switzerland,CH,St. Gallen,Sion,1
487,09/27,0,1,Switzerland,CH,St. Gallen,Vaduz,-1
488,10/04,1,0,Switzerland,CH,St. Gallen,Servette,1
489,09/19,2,1,Switzerland,CH,BSC Young Boys,FC Zurich,1
490,09/26,0,0,Switzerland,CH,BSC Young Boys,Sion,0
491,10/04,1,0,Switzerland,CH,BSC Young Boys,Vaduz,1
492,10/17,0,0,Switzerland,CH,BSC Young Boys,Servette,0
493,09/20,2,1,Switzerland,CH,Lausanne Sport,Servette,1
494,09/27,2,2,Switzerland,CH,Lausanne Sport,Luzern,0
495,10/03,4,0,Switzerland,CH,Lausanne Sport,FC Zurich,4
496,09/19,2,1,Switzerland,CH,Lugano,Luzern,1
497,09/26,2,2,Switzerland,CH,Lugano,FC Zurich,0
498,10/03,2,2,Switzerland,CH,Lugano,Sion,0
499,10/17,1,1,Switzerland,CH,Lugano,Vaduz,0
500,09/20,2,2,Switzerland,CH,FC Basel,Vaduz,0
501,09/27,1,0,Switzerland,CH,FC Basel,Servette,1
502,10/04,3,2,Switzerland,CH,FC Basel,Luzern,1
503,09/20,2,1,Switzerland,CH,Servette,Lausanne Sport,1
504,09/27,1,0,Switzerland,CH,Servette,FC Basel,1
505,10/04,1,0,Switzerland,CH,Servette,St. Gallen,1
506,10/17,0,0,Switzerland,CH,Servette,BSC Young Boys,0
507,09/20,1,0,Switzerland,CH,Sion,St. Gallen,1
508,09/26,0,0,Switzerland,CH,Sion,BSC Young Boys,0
509,10/03,2,2,Switzerland,CH,Sion,Lugano,0
510,09/20,2,2,Switzerland,CH,Vaduz,FC Basel,0
511,09/27,0,1,Switzerland,CH,Vaduz,St. Gallen,-1
512,10/04,1,0,Switzerland,CH,Vaduz,BSC Young Boys,1
513,10/17,1,1,Switzerland,CH,Vaduz,Lugano,0
514,09/19,2,1,Switzerland,CH,Luzern,Lugano,1
515,09/27,2,2,Switzerland,CH,Luzern,Lausanne Sport,0
516,10/04,3,2,Switzerland,CH,Luzern,FC Basel,1
517,09/19,2,1,Switzerland,CH,FC Zurich,BSC Young Boys,1
518,09/26,2,2,Switzerland,CH,FC Zurich,Lugano,0
519,10/03,4,0,Switzerland,CH,FC Zurich,Lausanne Sport,4
520,09/20,3,1,Germany - Bundesliga,DE,RB Leipzig,FSV Mainz,2
521,09/26,1,1,Germany - Bundesliga,DE,RB Leipzig,Leverkusen,0
522,10/03,4,0,Germany - Bundesliga,DE,RB Leipzig,Schalke 04,4
523,10/17,0,2,Germany - Bundesliga,DE,RB Leipzig,FC Augsburg,-2
524,09/18,8,0,Germany - Bundesliga,DE,Bayern Munich,Schalke 04,8
525,09/27,4,1,Germany - Bundesliga,DE,Bayern Munich,Hoffenheim,3
526,10/04,4,3,Germany - Bundesliga,DE,Bayern Munich,Hertha Berlin,1
527,10/17,1,4,Germany - Bundesliga,DE,Bayern Munich,Bielefeld,-3
528,09/19,3,0,Germany - Bundesliga,DE,Dortmumd,Monchengladbach,3
529,09/26,2,0,Germany - Bundesliga,DE,Dortmumd,FC Augsburg,2
530,10/03,4,0,Germany - Bundesliga,DE,Dortmumd,Freiburg,4
531,10/17,0,1,Germany - Bundesliga,DE,Dortmumd,Hoffenheim,-1
532,09/19,2,3,Germany - Bundesliga,DE,Stuttgart,Freiburg,-1
533,09/26,1,4,Germany - Bundesliga,DE,Stuttgart,FSV Mainz,-3
534,10/03,1,1,Germany - Bundesliga,DE,Stuttgart,Leverkusen,0
535,10/17,0,2,Germany - Bundesliga,DE,Stuttgart,Hertha Berlin,-2
536,09/19,1,1,Germany - Bundesliga,DE,E. Frankfurt,Bielefeld,0
537,09/25,1,3,Germany - Bundesliga,DE,E. Frankfurt,Hertha Berlin,-2
538,10/03,2,1,Germany - Bundesliga,DE,E. Frankfurt,Hoffenheim,1
539,09/19,1,3,Germany - Bundesliga,DE,FC Augsburg,Union Berlin,-2
540,09/26,2,0,Germany - Bundesliga,DE,FC Augsburg,Dortmumd,2
541,10/04,0,0,Germany - Bundesliga,DE,FC Augsburg,Wolfsburg,0
542,10/17,0,2,Germany - Bundesliga,DE,FC Augsburg,RB Leipzig,-2
543,09/19,1,4,Germany - Bundesliga,DE,Werder Bremen,Hertha Berlin,-3
544,09/26,1,3,Germany - Bundesliga,DE,Werder Bremen,Schalke 04,-2
545,10/03,1,0,Germany - Bundesliga,DE,Werder Bremen,Bielefeld,1
546,10/17,1,1,Germany - Bundesliga,DE,Werder Bremen,Freiburg,0
547,09/19,2,3,Germany - Bundesliga,DE,Hoffenheim,FC Koln,-1
548,09/27,4,1,Germany - Bundesliga,DE,Hoffenheim,Bayern Munich,3
549,10/03,2,1,Germany - Bundesliga,DE,Hoffenheim,E. Frankfurt,1
550,10/17,0,1,Germany - Bundesliga,DE,Hoffenheim,Dortmumd,-1
551,09/20,0,0,Germany - Bundesliga,DE,Leverkusen,Wolfsburg,0
552,09/26,1,1,Germany - Bundesliga,DE,Leverkusen,RB Leipzig,0
553,10/03,1,1,Germany - Bundesliga,DE,Leverkusen,Stuttgart,0
554,10/17,0,1,Germany - Bundesliga,DE,Leverkusen,FSV Mainz,-1
555,09/19,3,0,Germany - Bundesliga,DE,Monchengladbach,Dortmumd,3
556,09/26,1,1,Germany - Bundesliga,DE,Monchengladbach,Union Berlin,0
557,10/03,1,3,Germany - Bundesliga,DE,Monchengladbach,FC Koln,-2
558,10/17,1,1,Germany - Bundesliga,DE,Monchengladbach,Wolfsburg,0
559,09/19,2,3,Germany - Bundesliga,DE,Freiburg,Stuttgart,-1
560,09/27,1,1,Germany - Bundesliga,DE,Freiburg,Wolfsburg,0
561,10/03,4,0,Germany - Bundesliga,DE,Freiburg,Dortmumd,4
562,10/17,1,1,Germany - Bundesliga,DE,Freiburg,Werder Bremen,0
563,09/19,1,3,Germany - Bundesliga,DE,Union Berlin,FC Augsburg,-2
564,09/26,1,1,Germany - Bundesliga,DE,Union Berlin,Monchengladbach,0
565,10/02,4,0,Germany - Bundesliga,DE,Union Berlin,FSV Mainz,4
566,09/20,0,0,Germany - Bundesliga,DE,Wolfsburg,Leverkusen,0
567,09/27,1,1,Germany - Bundesliga,DE,Wolfsburg,Freiburg,0
568,10/04,0,0,Germany - Bundesliga,DE,Wolfsburg,FC Augsburg,0
569,10/17,1,1,Germany - Bundesliga,DE,Wolfsburg,Monchengladbach,0
570,09/19,1,1,Germany - Bundesliga,DE,Bielefeld,E. Frankfurt,0
571,09/26,1,0,Germany - Bundesliga,DE,Bielefeld,FC Koln,1
572,10/03,1,0,Germany - Bundesliga,DE,Bielefeld,Werder Bremen,1
573,10/17,1,4,Germany - Bundesliga,DE,Bielefeld,Bayern Munich,-3
574,09/19,1,4,Germany - Bundesliga,DE,Hertha Berlin,Werder Bremen,-3
575,09/25,1,3,Germany - Bundesliga,DE,Hertha Berlin,E. Frankfurt,-2
576,10/04,4,3,Germany - Bundesliga,DE,Hertha Berlin,Bayern Munich,1
577,10/17,0,2,Germany - Bundesliga,DE,Hertha Berlin,Stuttgart,-2
578,09/19,2,3,Germany - Bundesliga,DE,FC Koln,Hoffenheim,-1
579,09/26,1,0,Germany - Bundesliga,DE,FC Koln,Bielefeld,1
580,10/03,1,3,Germany - Bundesliga,DE,FC Koln,Monchengladbach,-2
581,09/20,3,1,Germany - Bundesliga,DE,FSV Mainz,RB Leipzig,2
582,09/26,1,4,Germany - Bundesliga,DE,FSV Mainz,Stuttgart,-3
583,10/02,4,0,Germany - Bundesliga,DE,FSV Mainz,Union Berlin,4
584,10/17,0,1,Germany - Bundesliga,DE,FSV Mainz,Leverkusen,-1
585,09/18,8,0,Germany - Bundesliga,DE,Schalke 04,Bayern Munich,8
586,09/26,1,3,Germany - Bundesliga,DE,Schalke 04,Werder Bremen,-2
587,10/03,4,0,Germany - Bundesliga,DE,Schalke 04,RB Leipzig,4
588,09/18,2,1,Germany - 2. Bundesliga,D2,Hamburger SV,Dusseldorf,1
589,09/28,3,4,Germany - 2. Bundesliga,D2,Hamburger SV,Paderborn,-1
590,10/17,0,1,Germany - 2. Bundesliga,D2,Hamburger SV,Greuther Furth,-1
591,09/20,1,0,Germany - 2. Bundesliga,D2,Holstein Kiel,Paderborn,1
592,09/26,0,0,Germany - 2. Bundesliga,D2,Holstein Kiel,Braunschweig,0
593,10/04,2,1,Germany - 2. Bundesliga,D2,Holstein Kiel,Dusseldorf,1
594,09/19,2,0,Germany - 2. Bundesliga,D2,Hannover 96,Karlsruher SC,2
595,09/25,2,1,Germany - 2. Bundesliga,D2,Hannover 96,Osnabruck,1
596,10/03,4,1,Germany - 2. Bundesliga,D2,Hannover 96,Braunschweig,3
597,09/19,3,2,Germany - 2. Bundesliga,D2,Sandhausen,Darmstadt,1
598,09/27,1,0,Germany - 2. Bundesliga,D2,Sandhausen,Nurnberg,1
599,10/02,1,0,Germany - 2. Bundesliga,D2,Sandhausen,Sankt Pauli,1
600,10/17,3,0,Germany - 2. Bundesliga,D2,Sandhausen,Karlsruher SC,3
601,09/20,1,1,Germany - 2. Bundesliga,D2,Osnabruck,Greuther Furth,0
602,09/25,2,1,Germany - 2. Bundesliga,D2,Osnabruck,Hannover 96,1
603,10/02,0,0,Germany - 2. Bundesliga,D2,Osnabruck,Bochum,0
604,09/18,1,1,Germany - 2. Bundesliga,D2,Regensburg,Nurnberg,0
605,09/26,0,0,Germany - 2. Bundesliga,D2,Regensburg,Darmstadt,0
606,10/03,1,0,Germany - 2. Bundesliga,D2,Regensburg,Karlsruher SC,1
607,09/21,2,2,Germany - 2. Bundesliga,D2,Bochum,Sankt Pauli,0
608,09/27,0,1,Germany - 2. Bundesliga,D2,Bochum,Karlsruher SC,-1
609,10/02,0,0,Germany - 2. Bundesliga,D2,Bochum,Osnabruck,0
610,10/17,2,1,Germany - 2. Bundesliga,D2,Bochum,Braunschweig,1
611,09/19,0,3,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Wurzburger K.,-3
612,09/25,1,1,Germany - 2. Bundesliga,D2,Erzgebirge Aue,Greuther Furth,0
613,09/21,2,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Bochum,0
614,09/27,4,2,Germany - 2. Bundesliga,D2,Sankt Pauli,Heidenheim,2
615,10/02,1,0,Germany - 2. Bundesliga,D2,Sankt Pauli,Sandhausen,1
616,09/19,3,2,Germany - 2. Bundesliga,D2,Darmstadt,Sandhausen,1
617,09/26,0,0,Germany - 2. Bundesliga,D2,Darmstadt,Regensburg,0
618,10/05,2,3,Germany - 2. Bundesliga,D2,Darmstadt,Nurnberg,-1
619,09/20,2,0,Germany - 2. Bundesliga,D2,Heidenheim,Braunschweig,2
620,09/27,4,2,Germany - 2. Bundesliga,D2,Heidenheim,Sankt Pauli,2
621,10/03,0,0,Germany - 2. Bundesliga,D2,Heidenheim,Paderborn,0
622,09/18,1,1,Germany - 2. Bundesliga,D2,Nurnberg,Regensburg,0
623,09/27,1,0,Germany - 2. Bundesliga,D2,Nurnberg,Sandhausen,1
624,10/05,2,3,Germany - 2. Bundesliga,D2,Nurnberg,Darmstadt,-1
625,09/20,2,0,Germany - 2. Bundesliga,D2,Braunschweig,Heidenheim,2
626,09/26,0,0,Germany - 2. Bundesliga,D2,Braunschweig,Holstein Kiel,0
627,10/03,4,1,Germany - 2. Bundesliga,D2,Braunschweig,Hannover 96,3
628,10/17,2,1,Germany - 2. Bundesliga,D2,Braunschweig,Bochum,1
629,09/20,1,1,Germany - 2. Bundesliga,D2,Greuther Furth,Osnabruck,0
630,09/25,1,1,Germany - 2. Bundesliga,D2,Greuther Furth,Erzgebirge Aue,0
631,10/04,2,2,Germany - 2. Bundesliga,D2,Greuther Furth,Wurzburger K.,0
632,10/17,0,1,Germany - 2. Bundesliga,D2,Greuther Furth,Hamburger SV,-1
633,09/18,2,1,Germany - 2. Bundesliga,D2,Dusseldorf,Hamburger SV,1
634,09/26,1,0,Germany - 2. Bundesliga,D2,Dusseldorf,Wurzburger K.,1
635,10/04,2,1,Germany - 2. Bundesliga,D2,Dusseldorf,Holstein Kiel,1
636,09/19,2,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Hannover 96,2
637,09/27,0,1,Germany - 2. Bundesliga,D2,Karlsruher SC,Bochum,-1
638,10/03,1,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Regensburg,1
639,10/17,3,0,Germany - 2. Bundesliga,D2,Karlsruher SC,Sandhausen,3
640,09/20,1,0,Germany - 2. Bundesliga,D2,Paderborn,Holstein Kiel,1
641,09/28,3,4,Germany - 2. Bundesliga,D2,Paderborn,Hamburger SV,-1
642,10/03,0,0,Germany - 2. Bundesliga,D2,Paderborn,Heidenheim,0
643,09/19,0,3,Germany - 2. Bundesliga,D2,Wurzburger K.,Erzgebirge Aue,-3
644,09/26,1,0,Germany - 2. Bundesliga,D2,Wurzburger K.,Dusseldorf,1
645,10/04,2,2,Germany - 2. Bundesliga,D2,Wurzburger K.,Greuther Furth,0
646,09/13,3,2,Denmark,DK,Brondby IF,Nordsjaelland,1
647,09/20,1,2,Denmark,DK,Brondby IF,FC Kobenhavn,-1
648,09/27,2,1,Denmark,DK,Brondby IF,AC Horsens,1
649,10/02,1,2,Denmark,DK,Brondby IF,Randers FC,-1
650,09/11,2,0,Denmark,DK,FC Midtjylland,SonderjyskE,2
651,09/19,1,0,Denmark,DK,FC Midtjylland,Lyngby,1
652,09/26,1,0,Denmark,DK,FC Midtjylland,Randers FC,1
653,10/04,2,2,Denmark,DK,FC Midtjylland,AC Horsens,0
654,10/17,3,1,Denmark,DK,FC Midtjylland,Odense BK,2
655,09/14,4,2,Denmark,DK,AGF Aarhus,Vejle BK,2
656,09/20,1,1,Denmark,DK,AGF Aarhus,Randers FC,0
657,09/27,4,2,Denmark,DK,AGF Aarhus,Odense BK,2
658,10/04,1,1,Denmark,DK,AGF Aarhus,Aalborg BK,0
659,09/14,4,2,Denmark,DK,Vejle BK,AGF Aarhus,2
660,09/20,4,1,Denmark,DK,Vejle BK,SonderjyskE,3
661,09/27,2,2,Denmark,DK,Vejle BK,FC Kobenhavn,0
662,10/04,0,1,Denmark,DK,Vejle BK,Odense BK,-1
663,09/11,2,0,Denmark,DK,SonderjyskE,FC Midtjylland,2
664,09/20,4,1,Denmark,DK,SonderjyskE,Vejle BK,3
665,09/27,3,1,Denmark,DK,SonderjyskE,Aalborg BK,2
666,10/04,2,2,Denmark,DK,SonderjyskE,Lyngby,0
667,09/13,0,0,Denmark,DK,Aalborg BK,Lyngby,0
668,09/21,1,0,Denmark,DK,Aalborg BK,AC Horsens,1
669,09/27,3,1,Denmark,DK,Aalborg BK,SonderjyskE,2
670,10/04,1,1,Denmark,DK,Aalborg BK,AGF Aarhus,0
671,09/13,3,2,Denmark,DK,Nordsjaelland,Brondby IF,1
672,09/20,1,1,Denmark,DK,Nordsjaelland,Odense BK,0
673,09/28,4,1,Denmark,DK,Nordsjaelland,Lyngby,3
674,10/04,3,2,Denmark,DK,Nordsjaelland,FC Kobenhavn,1
675,09/13,0,3,Denmark,DK,Randers FC,AC Horsens,-3
676,09/20,1,1,Denmark,DK,Randers FC,AGF Aarhus,0
677,09/26,1,0,Denmark,DK,Randers FC,FC Midtjylland,1
678,10/02,1,2,Denmark,DK,Randers FC,Brondby IF,-1
679,09/13,3,2,Denmark,DK,FC Kobenhavn,Odense BK,1
680,09/20,1,2,Denmark,DK,FC Kobenhavn,Brondby IF,-1
681,09/27,2,2,Denmark,DK,FC Kobenhavn,Vejle BK,0
682,10/04,3,2,Denmark,DK,FC Kobenhavn,Nordsjaelland,1
683,09/13,3,2,Denmark,DK,Odense BK,FC Kobenhavn,1
684,09/20,1,1,Denmark,DK,Odense BK,Nordsjaelland,0
685,09/27,4,2,Denmark,DK,Odense BK,AGF Aarhus,2
686,10/04,0,1,Denmark,DK,Odense BK,Vejle BK,-1
687,10/17,3,1,Denmark,DK,Odense BK,FC Midtjylland,2
688,09/13,0,0,Denmark,DK,Lyngby,Aalborg BK,0
689,09/19,1,0,Denmark,DK,Lyngby,FC Midtjylland,1
690,09/28,4,1,Denmark,DK,Lyngby,Nordsjaelland,3
691,10/04,2,2,Denmark,DK,Lyngby,SonderjyskE,0
692,09/13,0,3,Denmark,DK,AC Horsens,Randers FC,-3
693,09/21,1,0,Denmark,DK,AC Horsens,Aalborg BK,1
694,09/27,2,1,Denmark,DK,AC Horsens,Brondby IF,1
695,10/04,2,2,Denmark,DK,AC Horsens,FC Midtjylland,0
696,09/13,0,1,England - Premier League,EN,Everton,Tottenham,-1
697,09/19,5,2,England - Premier League,EN,Everton,West Brom,3
698,09/26,1,2,England - Premier League,EN,Everton,Crystal Palace,-1
699,10/03,4,2,England - Premier League,EN,Everton,Brighton,2
700,10/17,2,2,England - Premier League,EN,Everton,Liverpool,0
701,09/12,4,3,England - Premier League,EN,Liverpool,Leeds Utd,1
702,09/20,0,2,England - Premier League,EN,Liverpool,Chelsea,-2
703,09/28,3,1,England - Premier League,EN,Liverpool,Arsenal,2
704,10/04,7,2,England - Premier League,EN,Liverpool,Aston Villa,5
705,10/17,2,2,England - Premier League,EN,Liverpool,Everton,0
706,09/21,1,0,England - Premier League,EN,Aston Villa,Sheffield Utd,1
707,09/28,0,3,England - Premier League,EN,Aston Villa,Fulham,-3
708,10/04,7,2,England - Premier League,EN,Aston Villa,Liverpool,5
709,09/13,0,3,England - Premier League,EN,Leicester City,West Brom,-3
710,09/20,4,2,England - Premier League,EN,Leicester City,Burnley,2
711,09/27,2,5,England - Premier League,EN,Leicester City,Manchester City,-3
712,10/04,0,3,England - Premier League,EN,Leicester City,West Ham Utd,-3
713,09/12,0,3,England - Premier League,EN,Arsenal,Fulham,-3
714,09/19,2,1,England - Premier League,EN,Arsenal,West Ham Utd,1
715,09/28,3,1,England - Premier League,EN,Arsenal,Liverpool,2
716,10/04,2,1,England - Premier League,EN,Arsenal,Sheffield Utd,1
717,10/17,1,0,England - Premier League,EN,Arsenal,Manchester City,1
718,09/14,1,3,England - Premier League,EN,Chelsea,Brighton,-2
719,09/20,0,2,England - Premier League,EN,Chelsea,Liverpool,-2
720,09/26,3,3,England - Premier League,EN,Chelsea,West Brom,0
721,10/03,4,0,England - Premier League,EN,Chelsea,Crystal Palace,4
722,10/17,3,3,England - Premier League,EN,Chelsea,Southampton,0
723,09/13,0,1,England - Premier League,EN,Tottenham,Everton,-1
724,09/20,2,5,England - Premier League,EN,Tottenham,Southampton,-3
725,09/27,1,1,England - Premier League,EN,Tottenham,Newcastle Utd,0
726,10/04,1,6,England - Premier League,EN,Tottenham,Manchester Utd,-5
727,09/12,4,3,England - Premier League,EN,Leeds Utd,Liverpool,1
728,09/19,4,3,England - Premier League,EN,Leeds Utd,Fulham,1
729,09/27,0,1,England - Premier League,EN,Leeds Utd,Sheffield Utd,-1
730,10/03,1,1,England - Premier League,EN,Leeds Utd,Manchester City,0
731,09/21,1,3,England - Premier League,EN,Manchester City,Wolverhampton,-2
732,09/27,2,5,England - Premier League,EN,Manchester City,Leicester City,-3
733,10/03,1,1,England - Premier League,EN,Manchester City,Leeds Utd,0
734,10/17,1,0,England - Premier League,EN,Manchester City,Arsenal,1
735,09/12,1,0,England - Premier League,EN,Southampton,Crystal Palace,1
736,09/20,2,5,England - Premier League,EN,Southampton,Tottenham,-3
737,09/26,0,1,England - Premier League,EN,Southampton,Burnley,-1
738,10/04,2,0,England - Premier League,EN,Southampton,West Brom,2
739,10/17,3,3,England - Premier League,EN,Southampton,Chelsea,0
740,09/12,0,2,England - Premier League,EN,Newcastle Utd,West Ham Utd,-2
741,09/20,0,3,England - Premier League,EN,Newcastle Utd,Brighton,-3
742,09/27,1,1,England - Premier League,EN,Newcastle Utd,Tottenham,0
743,10/03,3,1,England - Premier League,EN,Newcastle Utd,Burnley,2
744,10/17,1,4,England - Premier League,EN,Newcastle Utd,Manchester Utd,-3
745,09/12,0,2,England - Premier League,EN,West Ham Utd,Newcastle Utd,-2
746,09/19,2,1,England - Premier League,EN,West Ham Utd,Arsenal,1
747,09/27,4,0,England - Premier League,EN,West Ham Utd,Wolverhampton,4
748,10/04,0,3,England - Premier League,EN,West Ham Utd,Leicester City,-3
749,09/12,1,0,England - Premier League,EN,Crystal Palace,Southampton,1
750,09/19,1,3,England - Premier League,EN,Crystal Palace,Manchester Utd,-2
751,09/26,1,2,England - Premier League,EN,Crystal Palace,Everton,-1
752,10/03,4,0,England - Premier League,EN,Crystal Palace,Chelsea,4
753,09/19,1,3,England - Premier League,EN,Manchester Utd,Crystal Palace,-2
754,09/26,2,3,England - Premier League,EN,Manchester Utd,Brighton,-1
755,10/04,1,6,England - Premier League,EN,Manchester Utd,Tottenham,-5
756,10/17,1,4,England - Premier League,EN,Manchester Utd,Newcastle Utd,-3
757,09/14,0,2,England - Premier League,EN,Wolverhampton,Sheffield Utd,-2
758,09/21,1,3,England - Premier League,EN,Wolverhampton,Manchester City,-2
759,09/27,4,0,England - Premier League,EN,Wolverhampton,West Ham Utd,4
760,10/04,1,0,England - Premier League,EN,Wolverhampton,Fulham,1
761,09/14,1,3,England - Premier League,EN,Brighton,Chelsea,-2
762,09/20,0,3,England - Premier League,EN,Brighton,Newcastle Utd,-3
763,09/26,2,3,England - Premier League,EN,Brighton,Manchester Utd,-1
764,10/03,4,2,England - Premier League,EN,Brighton,Everton,2
765,09/13,0,3,England - Premier League,EN,West Brom,Leicester City,-3
766,09/19,5,2,England - Premier League,EN,West Brom,Everton,3
767,09/26,3,3,England - Premier League,EN,West Brom,Chelsea,0
768,10/04,2,0,England - Premier League,EN,West Brom,Southampton,2
769,09/20,4,2,England - Premier League,EN,Burnley,Leicester City,2
770,09/26,0,1,England - Premier League,EN,Burnley,Southampton,-1
771,10/03,3,1,England - Premier League,EN,Burnley,Newcastle Utd,2
772,09/14,0,2,England - Premier League,EN,Sheffield Utd,Wolverhampton,-2
773,09/21,1,0,England - Premier League,EN,Sheffield Utd,Aston Villa,1
774,09/27,0,1,England - Premier League,EN,Sheffield Utd,Leeds Utd,-1
775,10/04,2,1,England - Premier League,EN,Sheffield Utd,Arsenal,1
776,09/12,0,3,England - Premier League,EN,Fulham,Arsenal,-3
777,09/19,4,3,England - Premier League,EN,Fulham,Leeds Utd,1
778,09/28,0,3,England - Premier League,EN,Fulham,Aston Villa,-3
779,10/04,1,0,England - Premier League,EN,Fulham,Wolverhampton,1
780,09/12,2,1,England - Championship,E2,Bristol City,Coventry City,1
781,09/20,0,2,England - Championship,E2,Bristol City,Stoke City,-2
782,09/27,2,0,England - Championship,E2,Bristol City,Sheffield Wed,2
783,10/03,1,2,England - Championship,E2,Bristol City,Nottm Forest,-1
784,10/17,2,2,England - Championship,E2,Bristol City,Barnsley,0
785,09/12,0,2,England - Championship,E2,Reading,Derby County,-2
